tenid,region,longitude,latitude
M  3800499 ,Goldfields-Esperance,122.35499550089294,-27.610238057006416
M  3800500 ,Goldfields-Esperance,122.35409661574906,-27.628680693477218
M  3800505 ,Goldfields-Esperance,122.50981971433623,-28.774006525413633
M  3800507 ,Goldfields-Esperance,122.46582770429526,-28.546257129207042
M  3800512 ,Goldfields-Esperance,122.33288681778029,-28.728110024703795
M  3800515 ,Goldfields-Esperance,122.39657585424855,-27.741933216273658
M  3800525 ,Goldfields-Esperance,122.37270990791276,-28.84251984485765
M  3800532 ,Goldfields-Esperance,122.3949597414456,-28.843394178333526
M  3800533 ,Goldfields-Esperance,122.41505193250656,-28.852290532361174
M  3800535 ,Goldfields-Esperance,122.3172964742254,-28.645743468405634
M  3800547 ,Goldfields-Esperance,122.41402197330655,-28.59138280929464
M  3800548 ,Goldfields-Esperance,122.25893053295567,-28.797173623437704
M  3800549 ,Goldfields-Esperance,122.59185852940281,-28.94036714913626
M  3800560 ,Goldfields-Esperance,122.2571118554548,-28.822850810138004
M  3800578 ,Goldfields-Esperance,122.37429229729453,-28.03884002498866
M  3800058 ,Goldfields-Esperance,122.53412387196492,-28.860839062736755
M  3800589 ,Goldfields-Esperance,122.3317585945373,-27.64865821898625
M  3800059 ,Goldfields-Esperance,122.56159670265599,-28.861606667834252
M  3800590 ,Goldfields-Esperance,122.32630544179024,-27.743778898469674
M  3800593 ,Goldfields-Esperance,122.2778759102833,-28.833424589768303
M  3800595 ,Goldfields-Esperance,122.31154940871038,-28.790402191270786
M  3800600 ,Goldfields-Esperance,122.24299712088921,-27.90708250001419
M  3800601 ,Goldfields-Esperance,122.25964838170947,-27.90707672131133
P  7704499 ,Wheatbelt,119.66477626597509,-32.45380467323171
M  3800630 ,Goldfields-Esperance,122.37649874400995,-27.974701828989577
M  3800067 ,Goldfields-Esperance,122.74567458620332,-28.834611144496563
M  3800690 ,Goldfields-Esperance,122.30974243626355,-28.87368720373169
M  3800691 ,Goldfields-Esperance,122.34307887934231,-28.857015915894902
M  3800693 ,Goldfields-Esperance,122.31201642204773,-28.65323311478157
M  3800725 ,Goldfields-Esperance,122.31378354777543,-28.837858642627673
M  3800726 ,Goldfields-Esperance,122.30267296023132,-28.821904021876044
M  3800073 ,Goldfields-Esperance,122.65266704487372,-28.784330104247694
M  3800740 ,Goldfields-Esperance,122.37075159075934,-28.033990959475467
M  3800744 ,Goldfields-Esperance,122.2602521169408,-28.842194176903575
M  3800788 ,Goldfields-Esperance,123.64786668501533,-28.10726657456268
M  3800008 ,Goldfields-Esperance,122.64796706232974,-28.787616403978628
M  3800802 ,Goldfields-Esperance,122.33870735675791,-27.966607678618345
P  7704500 ,Wheatbelt,119.6633626779236,-32.47354011440529
M  3800814 ,Goldfields-Esperance,123.63816483673423,-28.10711837015305
M  3800837 ,Goldfields-Esperance,122.37049786058441,-27.619577002674855
M  3800841 ,Goldfields-Esperance,123.67162864761988,-28.197978802353852
M  3800845 ,Goldfields-Esperance,122.28966185794104,-28.459147457314675
M  3800848 ,Goldfields-Esperance,122.29801253437077,-28.78178041725123
M  3800849 ,Goldfields-Esperance,122.34314184223194,-28.823729331150933
M  3800889 ,Goldfields-Esperance,122.3210878160796,-27.691184433537565
M  3800089 ,Goldfields-Esperance,122.65141117204121,-28.79403936379654
M  3800009 ,Goldfields-Esperance,122.64458817143458,-28.841478713711346
M  3800914 ,Goldfields-Esperance,122.57129558758648,-28.741089481543636
M  3800917 ,Goldfields-Esperance,122.39430527828682,-28.332679252151657
M  3800918 ,Goldfields-Esperance,122.39709441775301,-28.338257079262377
M  3800939 ,Goldfields-Esperance,122.384818067498,-27.62983928422877
M  3800094 ,Goldfields-Esperance,122.25609211030094,-28.7093821665579
M  3800940 ,Goldfields-Esperance,122.40467415343811,-27.66430267728791
M  3800943 ,Goldfields-Esperance,122.37130517642154,-27.567282814266655
M  3800095 ,Goldfields-Esperance,122.26302285229838,-28.71061224691572
M  3800968 ,Goldfields-Esperance,122.72641636550868,-28.7236744129216
M  3800098 ,Goldfields-Esperance,122.24879196360523,-28.695138813924267
M  3800984 ,Goldfields-Esperance,122.6358823814461,-28.758166368544202
M  3800099 ,Goldfields-Esperance,122.42744496075886,-28.26171523769191
M  3900001 ,Goldfields-Esperance,122.55320879237354,-29.33800605732591
M  3901065 ,Goldfields-Esperance,122.55141419851793,-29.30703289877272
M  3901066 ,Goldfields-Esperance,121.88507522314936,-28.80638368246953
M  3901068 ,Goldfields-Esperance,121.81578847537574,-28.903055054824108
M  3901069 ,Goldfields-Esperance,121.92934738395543,-28.980907920385583
M  3901075 ,Goldfields-Esperance,122.1298712291173,-28.58145682484915
M  3901077 ,Goldfields-Esperance,122.44151863608454,-29.285398475295942
M  3901078 ,Goldfields-Esperance,122.43257688840218,-29.284910341749207
M  3901088 ,Goldfields-Esperance,123.02146919042394,-29.15935440570265
M  3901089 ,Goldfields-Esperance,122.52788207689434,-29.315406240054887
M  3901093 ,Goldfields-Esperance,121.87563157140886,-28.824352477453854
M  3901096 ,Goldfields-Esperance,124.52885367286473,-29.2658097465963
M  3901098 ,Goldfields-Esperance,121.99499697858943,-28.91277978377596
M  3901099 ,Goldfields-Esperance,122.36750284513995,-29.382166133380455
M  3901100 ,Goldfields-Esperance,122.36333651018558,-29.394732066972615
M  3901101 ,Goldfields-Esperance,122.17622654196362,-29.217154161519133
M  3901104 ,Goldfields-Esperance,123.79785303210805,-29.993067857656232
M  3901105 ,Goldfields-Esperance,123.60517280266953,-29.918134651804415
M  3901107 ,Goldfields-Esperance,122.18613004617399,-28.810333320222167
M  3901108 ,Goldfields-Esperance,121.96915849147676,-28.9626070256361
M  3901109 ,Goldfields-Esperance,122.55975302223239,-29.55704213238608
M  3901110 ,Goldfields-Esperance,122.55975376971983,-29.573677955610112
M  3901111 ,Goldfields-Esperance,122.3624544646222,-29.389308899328608
M  3901112 ,Goldfields-Esperance,122.27407891684805,-29.338879082923842
M  3901116 ,Goldfields-Esperance,122.43440146722942,-29.073143873959733
M  3901117 ,Goldfields-Esperance,122.5267484689768,-29.06519960447355
M  3901118 ,Goldfields-Esperance,121.800048180257,-28.759395310582697
M  3901120 ,Goldfields-Esperance,122.17831402069456,-28.755759749163513
M  3901121 ,Goldfields-Esperance,121.84644828156856,-28.9044646356698
M  3901122 ,Goldfields-Esperance,122.13813907001017,-28.74251432274328
M  3901123 ,Goldfields-Esperance,122.44354872865131,-29.44439690343595
M  3901124 ,Goldfields-Esperance,122.50122974245501,-29.447758362008045
M  3901125 ,Goldfields-Esperance,122.52033058064646,-29.464057478625616
M  3901126 ,Goldfields-Esperance,122.5175116561988,-29.4720949601119
M  3901127 ,Goldfields-Esperance,122.49554887145132,-29.47043419339913
M  3901128 ,Goldfields-Esperance,122.47087865631394,-29.439574513420126
M  3901129 ,Goldfields-Esperance,122.16347250174596,-28.82137497610316
M  3901130 ,Goldfields-Esperance,121.84188344653282,-28.764044866344
M  3901131 ,Goldfields-Esperance,124.48243053435938,-29.508694768083195
M  3901132 ,Goldfields-Esperance,122.20341882172366,-29.3314181241919
M  3901134 ,Goldfields-Esperance,122.23724683571298,-29.291445442780873
M  3901136 ,Goldfields-Esperance,121.86107841819647,-28.92196083610621
M  3901137 ,Goldfields-Esperance,122.00985112697613,-28.690555381363986
M  3901138 ,Goldfields-Esperance,121.99285674400447,-28.91162110048921
M  3901139 ,Goldfields-Esperance,122.31252215890231,-29.482849987710363
M  3901140 ,Goldfields-Esperance,121.943476484405,-28.990397385136205
M  3901141 ,Goldfields-Esperance,121.83396243285519,-28.92089526846239
M  3901142 ,Goldfields-Esperance,122.00492729664862,-28.930110224311804
M  3901143 ,Goldfields-Esperance,122.00535758934893,-28.948016677708402
M  3901144 ,Goldfields-Esperance,121.93866604191146,-29.00223321116895
P  7704501 ,Wheatbelt,119.76712040821077,-32.06148831100064
M  3901145 ,Goldfields-Esperance,122.48665456956836,-29.456547120658634
M  3901146 ,Goldfields-Esperance,121.98587139568266,-28.980046907976558
M  3901147 ,Goldfields-Esperance,121.8713308076858,-29.25342081525158
M  3901148 ,Goldfields-Esperance,121.86714176940241,-28.950811038314125
M  3901149 ,Goldfields-Esperance,121.95092046040541,-29.00535104662039
M  3901150 ,Goldfields-Esperance,122.0042315281202,-28.950043070785792
M  3901151 ,Goldfields-Esperance,121.99162351007878,-28.95055545432764
M  3901152 ,Goldfields-Esperance,121.98507477985652,-28.94928511940688
M  3901153 ,Goldfields-Esperance,121.97665258165972,-28.94515908478983
M  3901154 ,Goldfields-Esperance,122.00664654001581,-28.93846206800504
M  3901155 ,Goldfields-Esperance,121.93407973732597,-29.00603673241949
M  3901156 ,Goldfields-Esperance,121.91409782896032,-28.98063454357739
M  3901160 ,Goldfields-Esperance,121.940241216861,-29.021944421158043
M  3901162 ,Goldfields-Esperance,121.95227818663156,-28.98024535867601
M  3901163 ,Goldfields-Esperance,122.01083813582039,-28.97821148456742
M  3901165 ,Goldfields-Esperance,122.2247529157297,-28.69702593653782
M  3901166 ,Goldfields-Esperance,121.8599632749755,-28.944635674834643
M  3901167 ,Goldfields-Esperance,122.22076350778525,-28.680344888596615
M  3901168 ,Goldfields-Esperance,121.82872487961944,-28.945189897314552
M  3901169 ,Goldfields-Esperance,121.83697732911813,-28.985924839370885
M  3901170 ,Goldfields-Esperance,121.95154990835249,-28.991498137954956
M  3901171 ,Goldfields-Esperance,121.93446493040747,-28.99404069489785
M  3901172 ,Goldfields-Esperance,121.97552397648413,-28.926039260842238
M  3901173 ,Goldfields-Esperance,121.87931947378868,-28.96298569577931
M  3901174 ,Goldfields-Esperance,121.82906159692547,-28.735711564469305
M  3901175 ,Goldfields-Esperance,121.9956420751496,-28.82495021737755
M  3901176 ,Goldfields-Esperance,121.98224873225966,-28.97182910369973
M  3901177 ,Goldfields-Esperance,122.00325093268961,-28.93457836839366
M  3901178 ,Goldfields-Esperance,122.01732566428711,-28.95933768341175
M  3901179 ,Goldfields-Esperance,122.00592389361948,-28.986383742714594
M  3900118 ,Goldfields-Esperance,122.26996525939694,-29.18474646674938
M  3901180 ,Goldfields-Esperance,121.97136989957635,-28.89686011820848
M  3901181 ,Goldfields-Esperance,121.95734193259634,-28.859775042593213
M  3901182 ,Goldfields-Esperance,121.9867383535318,-29.017607358753967
M  3901183 ,Goldfields-Esperance,122.04574464728097,-28.986860383103224
M  3901184 ,Goldfields-Esperance,121.99334897673488,-28.806974826687785
M  3901185 ,Goldfields-Esperance,122.03172324750751,-28.986810289716317
M  3901186 ,Goldfields-Esperance,121.8089588199298,-29.02709668867036
M  3901187 ,Goldfields-Esperance,122.41683433357741,-29.26659084628057
M  3900119 ,Goldfields-Esperance,122.28850583427477,-29.209276004325854
M  3900120 ,Goldfields-Esperance,122.2823428124706,-29.217025552051776
M  3900127 ,Goldfields-Esperance,121.83802681364696,-28.802673143182318
M  3900129 ,Goldfields-Esperance,122.54262405923242,-29.533815785943467
M  3900013 ,Goldfields-Esperance,121.87238245721686,-29.01821297647434
M  3900138 ,Goldfields-Esperance,123.1074252028441,-29.07462049504401
M  3900139 ,Goldfields-Esperance,123.11578896075706,-29.118581757288798
M  3900151 ,Goldfields-Esperance,121.77247555914614,-28.96732894471113
M  3900159 ,Goldfields-Esperance,122.15349179325143,-29.04937537335197
M  3900165 ,Goldfields-Esperance,122.32111983985818,-29.24817822812553
M  3900166 ,Goldfields-Esperance,122.3241719760723,-29.274935344126007
M  3900018 ,Goldfields-Esperance,122.07048703970817,-28.77267072908676
M  3900411 ,Goldfields-Esperance,122.41368706211223,-29.2389550651406
M  3900185 ,Goldfields-Esperance,123.04981465817855,-29.143917627854712
M  3900208 ,Goldfields-Esperance,122.0484233658821,-28.73114883037673
M  3900228 ,Goldfields-Esperance,122.07702998605016,-28.748330776538634
M  3900230 ,Goldfields-Esperance,122.3124718117136,-29.236537176805854
M  3900232 ,Goldfields-Esperance,122.28515851586822,-29.189724223770558
M  3900236 ,Goldfields-Esperance,122.21590480266192,-28.812721561960664
M  3900240 ,Goldfields-Esperance,122.04305807119361,-28.755708954023554
M  3900248 ,Goldfields-Esperance,122.05889901455699,-28.785221592936942
M  3900250 ,Goldfields-Esperance,122.09628609695304,-28.773536352715947
M  3900255 ,Goldfields-Esperance,122.4349239392545,-29.37698871846828
M  3900261 ,Goldfields-Esperance,122.0671195361305,-28.783771005048187
M  3900262 ,Goldfields-Esperance,123.0453949493238,-29.121540583558417
M  3900264 ,Goldfields-Esperance,122.1023038019567,-28.757266174002844
M  3900272 ,Goldfields-Esperance,122.2254192502391,-28.79784908714439
M  3900273 ,Goldfields-Esperance,122.20523582168109,-28.76738314598106
M  3900274 ,Goldfields-Esperance,122.02816881110323,-29.131737025231555
M  3900276 ,Goldfields-Esperance,121.83878730746412,-28.995542745101304
M  3900277 ,Goldfields-Esperance,122.0477071329057,-28.737865011071058
M  3900279 ,Goldfields-Esperance,121.82637368004067,-28.91739493955098
M  3900282 ,Goldfields-Esperance,122.18321838587337,-28.78464677583071
M  3900286 ,Goldfields-Esperance,122.5497955323928,-29.333031964229114
M  3900287 ,Goldfields-Esperance,122.1278943774525,-28.757776912153755
M  3900289 ,Goldfields-Esperance,122.19543536905681,-29.224239189945283
M  3900291 ,Goldfields-Esperance,122.05888461906345,-28.73418106737591
M  3900295 ,Goldfields-Esperance,122.1664349106381,-28.771066715043577
M  3900296 ,Goldfields-Esperance,121.68369264555206,-29.157525448197426
M  3900298 ,Goldfields-Esperance,121.80746781454378,-28.921630973123975
M  3900299 ,Goldfields-Esperance,121.88877031216312,-28.704191162833492
M  3900300 ,Goldfields-Esperance,121.89789892764763,-28.73417195666128
M  3900301 ,Goldfields-Esperance,121.91779015133363,-28.783234401902522
M  3900304 ,Goldfields-Esperance,122.09414287247644,-28.740154266342376
M  3900305 ,Goldfields-Esperance,122.19173590211477,-28.745006583609
M  3900306 ,Goldfields-Esperance,122.15834050128339,-28.76626703000706
M  3900307 ,Goldfields-Esperance,122.4887604478166,-29.53042307123466
M  3900309 ,Goldfields-Esperance,122.52214608375525,-29.599772031809778
M  3900313 ,Goldfields-Esperance,122.19614327226013,-29.183099779507483
M  3900314 ,Goldfields-Esperance,122.17757894402997,-29.070903961201278
M  3900318 ,Goldfields-Esperance,121.92960899838306,-28.988133298064824
P  7704503 ,Wheatbelt,119.15150875092013,-31.02628765453717
M  3900322 ,Goldfields-Esperance,122.18259254031197,-29.097843841469654
M  3900333 ,Goldfields-Esperance,122.05867115201715,-28.715918877915392
M  3900342 ,Goldfields-Esperance,121.8585815215761,-28.764805458781513
M  3900343 ,Goldfields-Esperance,121.85862165135988,-28.805274054709095
P  1506258 ,Goldfields-Esperance,120.96307257158628,-31.0612859317387
M  3900344 ,Goldfields-Esperance,122.18597317081908,-29.20841208131204
M  3900036 ,Goldfields-Esperance,122.17725661802474,-28.815125805924854
M  3900365 ,Goldfields-Esperance,121.93592865009795,-28.97181317630946
M  3900371 ,Goldfields-Esperance,121.79436783698469,-28.95653160741177
M  3900372 ,Goldfields-Esperance,121.77654406623867,-28.970388055014137
M  3900038 ,Goldfields-Esperance,122.36242213146608,-29.389301760864804
M  3900380 ,Goldfields-Esperance,122.19348245064077,-28.86181155486553
M  3900386 ,Goldfields-Esperance,122.41634415618437,-29.30972831533934
P  7704507 ,Wheatbelt,119.56306803933184,-31.731262714060005
M  3900387 ,Goldfields-Esperance,122.43721890504496,-29.272763496449315
M  3900388 ,Goldfields-Esperance,121.81226731933226,-28.985931844674475
M  3900390 ,Goldfields-Esperance,122.19980590271065,-28.82773627835513
M  3900391 ,Goldfields-Esperance,122.18633795019352,-28.846108414103192
M  3900392 ,Goldfields-Esperance,122.23334386593781,-28.84451343953058
P  1506400 ,Goldfields-Esperance,121.37352835917957,-30.911670675359414
M  3900393 ,Goldfields-Esperance,122.23243088004952,-28.865113939859214
M  3900394 ,Goldfields-Esperance,122.22649015970701,-28.880081375036568
M  3900395 ,Goldfields-Esperance,122.19776376345708,-28.789505937469848
M  3900397 ,Goldfields-Esperance,121.75816461721651,-28.93584637873463
M  3900398 ,Goldfields-Esperance,121.81222800882348,-28.940694070866655
M  3900399 ,Goldfields-Esperance,121.81158976232041,-28.92003953734203
M  3900400 ,Goldfields-Esperance,121.81630806199983,-28.896282819887702
M  3900403 ,Goldfields-Esperance,122.16182150885001,-28.78928451771785
M  3900406 ,Goldfields-Esperance,122.01404268549007,-29.120183020124095
M  3900407 ,Goldfields-Esperance,122.02210988788437,-29.10657362740954
M  3900408 ,Goldfields-Esperance,122.05068372983322,-29.140919728077236
M  3900409 ,Goldfields-Esperance,122.07400074539093,-29.129927455694926
M  3900410 ,Goldfields-Esperance,122.09284993239322,-29.109245128696998
M  3900412 ,Goldfields-Esperance,122.41427521923248,-29.22110340586302
M  3900413 ,Goldfields-Esperance,122.41410342879809,-29.203181781327448
M  3900420 ,Goldfields-Esperance,121.87993046531167,-28.806163444496416
M  3900421 ,Goldfields-Esperance,121.88029930503525,-28.774354589287828
M  3900422 ,Goldfields-Esperance,121.88201870981842,-28.731910032189862
M  3900423 ,Goldfields-Esperance,121.8977180986968,-28.796515557364405
M  3900424 ,Goldfields-Esperance,121.8676014738322,-28.781779505294082
M  3900425 ,Goldfields-Esperance,121.79575472113127,-28.97236973937093
M  3900426 ,Goldfields-Esperance,121.84679596127891,-28.83160516831078
M  3900427 ,Goldfields-Esperance,121.7768928796523,-28.822017416403735
M  3900429 ,Goldfields-Esperance,121.80675051035537,-28.963310202523594
M  3900430 ,Goldfields-Esperance,122.18910533203399,-29.183983659009602
M  3900435 ,Goldfields-Esperance,121.92945303719014,-28.745593701283628
M  3900436 ,Goldfields-Esperance,121.92832485955361,-28.766548401048805
M  3900439 ,Goldfields-Esperance,121.78750877687663,-28.97916700737798
M  3900440 ,Goldfields-Esperance,121.77375816598605,-28.99829105381017
M  3900441 ,Goldfields-Esperance,122.1254495380601,-28.778524746935577
M  3900442 ,Goldfields-Esperance,122.11681996743825,-28.7484562755334
M  3900443 ,Goldfields-Esperance,122.09525480616578,-28.81463597595549
M  3900444 ,Goldfields-Esperance,122.15917120462237,-28.84604646406331
M  3900445 ,Goldfields-Esperance,121.85311084623305,-28.70831623892591
P  7704514 ,Wheatbelt,118.97181040185663,-30.7842763343834
M  3900446 ,Goldfields-Esperance,122.13399887623004,-28.47904917275849
M  3900456 ,Goldfields-Esperance,121.83693629668456,-28.84929787604
M  3900458 ,Goldfields-Esperance,121.82237324134232,-28.741837428526505
M  3900459 ,Goldfields-Esperance,121.80138278196904,-28.764838854864973
M  3900460 ,Goldfields-Esperance,121.83379178205257,-28.756021030738225
M  3900471 ,Goldfields-Esperance,122.31278810332024,-29.203398879603302
M  3900496 ,Goldfields-Esperance,121.91977161710301,-28.97413480952706
M  3900497 ,Goldfields-Esperance,122.18822594159585,-28.834370938330704
M  3900500 ,Goldfields-Esperance,122.44176773565115,-29.285417787977472
M  3900501 ,Goldfields-Esperance,122.01959587129318,-28.76960099335521
M  3900502 ,Goldfields-Esperance,122.02142627289147,-28.726139943120415
M  3900503 ,Goldfields-Esperance,122.05353849378079,-28.703863434975602
M  3900504 ,Goldfields-Esperance,122.1168720888146,-28.78796920864887
M  3900513 ,Goldfields-Esperance,122.17143697749655,-28.731512312458747
M  3900524 ,Goldfields-Esperance,121.78453153898148,-28.935095190957885
M  3900552 ,Goldfields-Esperance,121.82185060854407,-28.79058573556192
M  3900553 ,Goldfields-Esperance,121.84218577856169,-28.78380991029215
M  3900558 ,Goldfields-Esperance,122.1598122696361,-28.966418141935957
M  3900559 ,Goldfields-Esperance,122.17068475325809,-28.99141294710739
M  3900560 ,Goldfields-Esperance,122.1810475444762,-29.011770381814564
M  3900561 ,Goldfields-Esperance,122.19362259248325,-29.035526662297965
M  3900562 ,Goldfields-Esperance,122.20547817860518,-29.066030878392347
P  1506556 ,Goldfields-Esperance,121.68467663001272,-31.591681323959648
M  3900568 ,Goldfields-Esperance,122.19614685013946,-29.154178621576623
M  3900569 ,Goldfields-Esperance,121.82823855343771,-28.823454469132905
M  3900588 ,Goldfields-Esperance,122.36557161122313,-29.377772594171798
M  3900589 ,Goldfields-Esperance,122.37087272777066,-29.401800913687715
M  3900591 ,Goldfields-Esperance,122.39259799106607,-29.464802393599793
M  3900599 ,Goldfields-Esperance,122.39746446691379,-29.26670306481752
M  3900600 ,Goldfields-Esperance,122.41724173119634,-29.29507084701328
M  3900609 ,Goldfields-Esperance,122.42454643699615,-29.19340167576588
M  3900610 ,Goldfields-Esperance,122.42071490917513,-29.250855040776194
M  3900611 ,Goldfields-Esperance,122.42163207325653,-29.260378796743915
M  3900629 ,Goldfields-Esperance,122.46561949109571,-29.294557734046762
M  3900637 ,Goldfields-Esperance,122.19784973674832,-29.087245232160264
M  3900638 ,Goldfields-Esperance,122.50698245056525,-29.575055547979108
M  3900639 ,Goldfields-Esperance,122.50706848023398,-29.53886851853476
M  3900649 ,Goldfields-Esperance,122.4313668550232,-29.37564740453744
M  3900650 ,Goldfields-Esperance,122.45490850089261,-29.384070044975807
M  3900651 ,Goldfields-Esperance,121.94308330119374,-28.733934863494003
M  3900652 ,Goldfields-Esperance,122.29642859950911,-29.2314166224532
M  3900666 ,Goldfields-Esperance,122.19733623796112,-29.230844314531108
M  3900671 ,Goldfields-Esperance,122.17902110046553,-28.48604555598477
M  3900672 ,Goldfields-Esperance,122.18224274513895,-28.51520489922243
M  3900674 ,Goldfields-Esperance,122.21374036302046,-29.223705007359456
M  3900683 ,Goldfields-Esperance,121.78950139881402,-28.882411400797334
M  3900684 ,Goldfields-Esperance,121.77430280989708,-28.907202490804224
M  3900685 ,Goldfields-Esperance,122.15572621261441,-29.00903633777099
M  3900686 ,Goldfields-Esperance,122.16834981877815,-29.06042631976512
M  3900692 ,Goldfields-Esperance,122.1582353431715,-29.10599509064379
M  3900708 ,Goldfields-Esperance,121.91192529777605,-28.72051254356246
M  3900709 ,Goldfields-Esperance,122.54278231543631,-29.331940841966485
M  3900710 ,Goldfields-Esperance,122.56011925222928,-29.331720356061
M  3900714 ,Goldfields-Esperance,122.16920489648821,-29.093124922385172
M  3900715 ,Goldfields-Esperance,122.16590548856632,-29.09338548986576
M  3900716 ,Goldfields-Esperance,122.17004833751807,-29.103044427398768
M  3900717 ,Goldfields-Esperance,121.79975849657508,-28.85587998670646
M  3900718 ,Goldfields-Esperance,121.80307454806756,-28.831889426698435
M  3900720 ,Goldfields-Esperance,122.23028454785639,-29.178887221590394
M  3900721 ,Goldfields-Esperance,122.4056412802539,-29.306912598860904
M  3900723 ,Goldfields-Esperance,122.13378068315666,-28.490285535471717
M  3900737 ,Goldfields-Esperance,121.94540639082913,-28.7865799984736
M  3900738 ,Goldfields-Esperance,121.92641161018855,-28.715354692786228
M  3900740 ,Goldfields-Esperance,122.54307154962585,-29.558954263833446
M  3900741 ,Goldfields-Esperance,122.5264231295782,-29.55706159559934
M  3900744 ,Goldfields-Esperance,122.22392171839552,-29.222804766770956
M  3900745 ,Goldfields-Esperance,122.13791546099004,-28.799012389692923
M  3900746 ,Goldfields-Esperance,122.12059109125389,-28.81006170671487
M  3900747 ,Goldfields-Esperance,122.0595159569842,-28.80694576389822
M  3900752 ,Goldfields-Esperance,121.86703149866132,-28.93750214782579
M  3900758 ,Goldfields-Esperance,121.85589083161443,-28.73035089973224
M  3900763 ,Goldfields-Esperance,122.21351560868686,-29.197906655505466
M  3900765 ,Goldfields-Esperance,121.84892030530041,-28.765251402244857
M  3900783 ,Goldfields-Esperance,122.19374105260692,-28.521640099704225
M  3900784 ,Goldfields-Esperance,122.16380440427561,-28.511866582771145
M  3900785 ,Goldfields-Esperance,122.17594407166179,-28.466831700959464
M  3900786 ,Goldfields-Esperance,122.20498541543608,-28.423668584127007
M  3900787 ,Goldfields-Esperance,122.20547347020381,-28.440708497943888
M  3900788 ,Goldfields-Esperance,122.19480348295322,-28.469975123058845
M  3900789 ,Goldfields-Esperance,122.15827683249158,-28.469981100030086
M  3900790 ,Goldfields-Esperance,121.79576702425362,-28.985946868551384
M  3900794 ,Goldfields-Esperance,122.42268088216132,-29.32325257052929
M  3900799 ,Goldfields-Esperance,122.0838205203904,-28.80316603533356
M  3900800 ,Goldfields-Esperance,122.2463161579841,-29.171984679355017
M  3900801 ,Goldfields-Esperance,122.25946916876032,-29.17329953489302
M  3900802 ,Goldfields-Esperance,122.20974528238622,-29.1728535572191
M  3900803 ,Goldfields-Esperance,122.21743354432978,-29.256989761074863
M  3900809 ,Goldfields-Esperance,121.79573230247223,-28.895855003571366
M  3900819 ,Goldfields-Esperance,121.78741802792466,-28.863745729627002
M  3900820 ,Goldfields-Esperance,122.10270539536852,-28.491299985506675
M  3900821 ,Goldfields-Esperance,122.1097286365712,-28.50700997060536
M  3900825 ,Goldfields-Esperance,121.79241115303641,-28.826991113843864
M  3900827 ,Goldfields-Esperance,122.13366565810068,-28.45725109213118
M  3900839 ,Goldfields-Esperance,122.07754871944518,-29.11347589582366
M  3900084 ,Goldfields-Esperance,122.01666251880913,-29.108759080387618
M  3900840 ,Goldfields-Esperance,122.0733593619537,-29.131702245953676
M  3900847 ,Goldfields-Esperance,121.9249847323257,-28.971973431982644
M  3900848 ,Goldfields-Esperance,121.89253664530686,-28.80948029471678
M  3900858 ,Goldfields-Esperance,121.8709623828702,-29.02076285180875
M  3900878 ,Goldfields-Esperance,121.80906669355733,-29.057691659705338
M  3900879 ,Goldfields-Esperance,121.8035873367958,-29.10260889130999
M  3900896 ,Goldfields-Esperance,122.14778959011326,-29.07372264251788
M  3900937 ,Goldfields-Esperance,122.11221206458922,-28.79633775437031
M  3900938 ,Goldfields-Esperance,122.09737087506855,-28.79504433576727
M  3900971 ,Goldfields-Esperance,121.9200066602248,-28.97917138793641
M  3900972 ,Goldfields-Esperance,121.9416736331747,-28.97999238698509
M  3900977 ,Goldfields-Esperance,121.97187995117136,-28.941710564235056
M  3900993 ,Goldfields-Esperance,122.09071906028393,-28.791668059730977
M  4000100 ,Goldfields-Esperance,121.4486001775644,-29.236356426780606
M  4000101 ,Goldfields-Esperance,121.35827002758313,-29.196601412102364
M  4000107 ,Goldfields-Esperance,121.4441656525673,-29.21270243698946
M  4000110 ,Goldfields-Esperance,121.37621555769019,-29.198727180928394
M  4000117 ,Goldfields-Esperance,121.42092701803833,-29.379261970584423
M  4000120 ,Goldfields-Esperance,121.45425052766959,-29.20711810993009
M  4000134 ,Goldfields-Esperance,121.34239629689571,-29.202538269342874
M  4000136 ,Goldfields-Esperance,121.52500317227336,-29.305984701564945
M  4000137 ,Goldfields-Esperance,121.38726375860097,-29.194957387520606
M  4000148 ,Goldfields-Esperance,121.37911242081118,-29.212174410986005
M  4000151 ,Goldfields-Esperance,121.37850187438721,-29.10139770546366
M  4000163 ,Goldfields-Esperance,121.54500390392752,-29.30598219941632
M  4000164 ,Goldfields-Esperance,121.5373734174669,-29.30838903930233
M  4000166 ,Goldfields-Esperance,121.32994137236747,-29.180738106797634
M  4000174 ,Goldfields-Esperance,121.37385531911745,-29.208068865136227
M  4000191 ,Goldfields-Esperance,121.37929673074788,-29.216032346916233
M  4000192 ,Goldfields-Esperance,121.50592216065255,-29.363843414902874
M  4000196 ,Goldfields-Esperance,121.53471100160827,-29.31757163752054
M  4000002 ,Goldfields-Esperance,121.49795080644502,-29.336801703213997
M  4000020 ,Goldfields-Esperance,121.4411213227971,-29.21268009210229
M  4000209 ,Goldfields-Esperance,121.45043388102475,-29.232749661416356
M  4000022 ,Goldfields-Esperance,121.46145126804772,-29.349664702100476
M  4000026 ,Goldfields-Esperance,121.38164023770983,-29.374598805137317
M  4000027 ,Goldfields-Esperance,121.47991711486513,-29.30305911659453
M  4000288 ,Goldfields-Esperance,121.3723200379214,-29.203153578508726
